brand,color,type,cost,marked_price
Dior,Green,Slippers,546.8497978610435,631.8048034622575
Dior,Red,Underwear,318.14515560454373,374.5769495775773
Versace,Green,Gloves,157.63530062379465,192.15329087460515
H&M,Red,Jewelry,19.086265790107596,129.76429462460518
Gucci,Orange,Shorts,380.6460043721047,352.55457798214974
Nike,Brown,Jewelry,36.85587898490201,114.5154008839268
Puma,White,Shorts,189.56805333424794,217.6124603409364
H&M,White,Socks,19.789973659824653,123.43370688502273
Calvin Klein,Purple,Slippers,475.9435891144328,234.37308787930505
Nike,Brown,Polo Shirt,74.03853573704274,139.816182902984
Reebok,Brown,T-Shirt,154.5685746364544,195.83233273336933
Nike,Purple,Hat,48.90217281547881,130.31738907033125
Calvin Klein,Black,Shoes,218.33770084797897,254.71912798784808
Adidas,Orange,Slippers,235.91638068843284,200.5464003886016
Under Armour,Brown,Underwear,64.55709223293141,153.65953564485426
Prada,Green,Jacket,380.50365050948176,206.54201923540685
Under Armour,Brown,Scarf,59.350606819682184,179.90408766347372
Calvin Klein,White,Jeans,387.54272283338884,212.45534801673747
Burberry,Yellow,Dress,571.4430210283745,239.919362749095
Nike,Green,Jeans,140.94295011462995,192.11098549743804
Adidas,White,Socks,86.85885276133466,136.44837344048835
Nike,White,Skirt,52.58397326003201,82.65688149769923
Nike,Purple,Dress,109.2888045294213,174.08200581974253
Versace,Blue,Jewelry,244.29368818262327,254.78371044606118
Dior,White,Boots,419.3181982683259,288.9401413835445
Burberry,Black,Scarf,230.23189849364917,267.9966394995462
Dior,Blue,Jacket,432.6013955766443,325.8308231229129
Nike,Yellow,Skirt,136.6444427481723,185.9867548376914
Adidas,Pink,Socks,55.51981528888519,77.58956471250126
Puma,Black,Underwear,51.67334074277296,187.88038995341807
Dior,White,Hat,195.03279653739435,221.98762874799334
Versace,Purple,Sweater,391.0384160775468,460.30558477889235
Gucci,Purple,Jacket,157.54393644916954,199.14774044628996
Under Armour,Red,Bra,78.4780774959494,179.61859907732133
Under Armour,White,Shoes,176.25761932073482,206.252997651678
Ralph Lauren,Blue,Jacket,220.84261251423828,248.217362421615
Reebok,Blue,Dress,130.1304635867732,195.82295484254115
Armani,White,Socks,209.30158012531092,239.28914120978447
Ralph Lauren,Orange,Dress,241.40927974733557,229.93216552262868
Zara,White,Shoes,55.46864695189902,98.84949734799534
Tommy Hilfiger,Brown,Bra,170.55480499328075,203.92492642108041
Puma,Purple,Hoodie,85.743865747895,184.906755073898
H&M,White,Hat,20.416980937632417,192.90136470012317
Under Armour,Purple,Underwear,77.69016756443476,147.49925046030646
Reebok,Black,Dress,259.5170367782623,239.40845567367617
Levis,Green,Socks,118.01520997768677,179.89100625234036
Under Armour,Pink,T-Shirt,79.32858731241299,171.30010751970457
Ralph Lauren,Pink,Boots,259.5270086833617,209.0658646698251
Under Armour,Red,Socks,72.64419390099687,112.99864845215814
Chanel,Green,Gloves,175.0146957459718,203.89832354051717
Reebok,Purple,Polo Shirt,208.88458828931923,242.3321363990189
Reebok,Pink,Dress,93.22551227944919,177.03558505518777
Zara,Green,Polo Shirt,41.061932571169976,101.03438933395108
Prada,Red,Shorts,268.8436871021926,302.2848911274696
Dior,White,Skirt,436.1722793172372,497.9367658941702
Reebok,Purple,Shoes,330.7122460021743,384.7506781056358
Nike,Black,Jeans,55.415645636157336,185.3300198386557
Nike,Blue,Sandals,156.38835114977311,191.9756063191248
Lacoste,White,Polo Shirt,204.96099030350598,203.2857029752896
Burberry,Black,Gloves,217.2559655111636,227.47512824625602
Nike,Pink,Sweater,39.868831997440935,109.47759441456964
Lacoste,Blue,Slippers,290.3361082289732,348.2424827925153
Dior,Blue,Shoes,501.51072974576397,469.1095356849059
Calvin Klein,Brown,Scarf,110.54656210252891,194.91298412365762
Zara,Red,Underwear,17.98942553725056,173.62407318394165
Gucci,Pink,Polo Shirt,146.63670765045373,184.69859671488615
Under Armour,Pink,Jewelry,33.739163180842034,190.17535653557363
Puma,Purple,Skirt,111.54369071413186,182.91953104506499
Versace,Yellow,Hat,320.8509917897327,362.4878078333162
Adidas,Blue,Scarf,91.80656117183523,117.07321456704184
Burberry,Red,Hoodie,515.1247991194325,292.46261577594964
Chanel,Pink,Shorts,337.6685065076882,395.3851673024378
Calvin Klein,Blue,Sweater,186.27615640507815,200.80052310389752
Chanel,Pink,Underwear,274.82770715807965,275.9024976922059
Dior,Brown,Socks,325.93099736384255,275.2863338092977
Burberry,White,Shorts,427.15876964280926,407.25962639838076
Calvin Klein,White,Boots,451.880150510009,470.4715303615389
Lacoste,Orange,Shoes,187.92948974901913,208.18618433956354
Under Armour,Green,Bra,78.9009960428044,172.01101876510864
Reebok,Blue,Hoodie,203.25488753826124,238.62975575653377
Burberry,Yellow,Hat,238.45050996436078,248.2386520274314
Levis,Orange,Socks,115.89286057295516,157.5608537410634
Calvin Klein,Brown,T-Shirt,287.4037295139194,299.5844332223127
Adidas,White,Gloves,43.40245041475583,91.76457556724165
Nike,Purple,Jewelry,28.988833756829777,84.35653764146765
Lacoste,Pink,Gloves,243.25073558141764,215.90232003836076
Dior,Pink,Jeans,285.4354850887566,283.3202549034354
Nike,Red,Polo Shirt,65.53815436634642,112.15659749015408
Zara,Pink,T-Shirt,37.23433246498128,162.0826241636473
Versace,Orange,Bra,287.0868824365289,310.3878018800645
Versace,Brown,Socks,252.77129915989445,222.60233383872963
Armani,Red,Jacket,418.055205530831,358.93793356112457
Chanel,Blue,Dress,276.95326807001993,229.16955884366598
Nike,White,Boots,106.24158886229104,138.5090502609795
Tommy Hilfiger,Yellow,Dress,149.59541652725417,198.62248499128003
Dior,Blue,Boots,598.2827330559822,372.1785321752146
Reebok,Yellow,Socks,85.46459113846352,181.76620440073418
Levis,Blue,Hat,77.7198094438417,164.04340893366685
Ralph Lauren,Blue,Hat,112.9327768111298,153.54767121216642
Under Armour,Blue,Slippers,174.62876496221378,202.83896357781535
Reebok,Orange,Sandals,304.80163894146244,347.2468616638714
Chanel,White,Gloves,238.01492656984414,279.3388842161642
Armani,Brown,Boots,271.1059095899509,210.17140149608548
Versace,Black,Skirt,206.79834905317745,204.1564434656172
Ralph Lauren,Black,Sweater,206.35295327634492,231.49631494154372
Adidas,Green,T-Shirt,111.67379201705151,147.33210937007397
Calvin Klein,Pink,Jacket,321.36600542631265,224.919161732575
Reebok,Pink,Slippers,150.24223040928382,182.97401460573658
Nike,Orange,Jacket,65.25567059291421,193.62214418515725
Reebok,Yellow,Slippers,196.63689680307584,224.52158319857497
Versace,Green,Polo Shirt,343.05189133279293,297.16291567149915
Versace,Purple,Jewelry,318.83535878112946,366.7460937853313
Adidas,White,Skirt,183.21425338279235,204.9099063516126
Levis,Purple,Jacket,172.22992511608157,202.92983655049431
Nike,Yellow,Underwear,39.03968238744423,152.25061436411676
Under Armour,Yellow,Hat,91.66341072327565,159.98205939331788
Reebok,Blue,Scarf,155.23458669223655,198.5137243622474
Lacoste,Yellow,Jacket,155.60603721128223,193.17000799945782
Zara,White,Polo Shirt,39.55168167917745,164.91971103976314
Prada,Red,Gloves,185.97079184205015,201.31429856637826
Calvin Klein,Green,Scarf,142.8225581011992,197.16582630687293
H&M,Green,Gloves,16.254285952877012,153.7285823761346
Gucci,Yellow,Socks,197.21920754779438,234.30764694003054
Puma,Blue,Jeans,162.60679398142798,195.7457139159133
Chanel,Blue,Jeans,260.24592790680566,265.1783378159063
Armani,Brown,Shorts,443.08490885929746,445.1719180650324
Under Armour,Green,Hoodie,51.46146889865783,120.60990275802787
Reebok,Yellow,Jewelry,63.390860490073344,197.87162589862857
Versace,White,Scarf,161.43214336769935,195.63551594276132
Adidas,Black,Scarf,131.97138778928576,174.82864081803348
H&M,Yellow,Shorts,65.9194769363173,192.37689846027197
Lacoste,Purple,Sweater,256.93425689877677,292.73490317836206
H&M,Pink,Skirt,50.63198716305684,127.72942367674275
Zara,Red,Socks,19.545713562359246,103.75959314056391
Reebok,Yellow,Underwear,135.77161569230068,172.9815300233327
Adidas,Brown,Polo Shirt,96.9757610103731,130.28238400318034
Chanel,Yellow,Scarf,243.5518342114945,202.24786303791092
Gucci,Black,Boots,456.65900771940227,270.04722955970266
Dior,Black,Polo Shirt,339.82718206843094,389.6147507132718
Under Armour,Pink,Boots,68.27326681944618,102.5591608739864
Lacoste,Black,Socks,214.6068940636625,204.1208794507545
Chanel,Purple,Scarf,210.51527258979473,248.04961783091983
Burberry,Yellow,Scarf,339.0435827511402,297.0194978909535
Armani,Purple,T-Shirt,168.1931483010746,201.72135841378054
Nike,Yellow,Jewelry,23.109843821881135,58.316735126747545
Adidas,Black,Hat,48.901372942953934,130.18838430895752
Puma,Orange,Socks,56.29897518561487,76.225157097645
Zara,White,Bra,19.249613803156542,155.03969152394836
Dior,Yellow,Underwear,303.8198227773538,354.3764660738219
Under Armour,Purple,Boots,233.32104260471186,206.88401398068993
Tommy Hilfiger,Green,Shoes,363.68254444973866,307.7195389934596
Nike,Red,Hoodie,82.53950946497093,108.0757874119981
Tommy Hilfiger,Brown,Dress,306.71271980688664,271.4450314731309
Tommy Hilfiger,Brown,Shoes,401.1060622903004,203.17132891472426
Under Armour,Red,Shorts,177.92705690876784,205.47167538841566
Tommy Hilfiger,White,Bra,156.7559633901653,188.86369112739953
Armani,Pink,Gloves,232.7342210382983,212.98390353427533
Adidas,Orange,Dress,74.54545267306592,150.91853273269317
Ralph Lauren,Orange,Hat,124.372182671085,183.39750558160117
Levis,Red,Jacket,193.19855472291223,224.79243103665786
Zara,Black,Sandals,69.05830959797655,83.57621419358472
Prada,Green,Sandals,441.2478219436177,521.2310498140208
Levis,Pink,Scarf,111.88383125078082,198.56856506839426
Versace,Blue,Sweater,336.8567511625073,309.50762819168574
Burberry,Brown,Dress,222.9452179697084,236.27702877878446
Lacoste,White,Skirt,194.35089515564448,225.50255981780867
Puma,White,Polo Shirt,150.91647674681184,182.52038225961104
Ralph Lauren,Red,Polo Shirt,198.4743167607813,225.8796084476013
Ralph Lauren,Purple,Skirt,218.30074286155065,223.11228427970553
Adidas,Black,Dress,127.78827049045739,183.3063733134056
Versace,Green,Underwear,186.75270436613346,210.48595458821842
Zara,Brown,Hat,42.35423436214858,143.56967996887784
Armani,Purple,Socks,208.26090088943488,215.33299232602306
Tommy Hilfiger,Pink,Dress,216.6124276477845,212.80225836703863
Versace,Pink,Dress,240.6174196925066,244.1945849344305
Nike,Yellow,Socks,49.98012435170553,140.39396980921873
Burberry,Orange,Hoodie,382.47704819417595,437.2276985161979
Lacoste,Blue,Jacket,138.4332947448652,192.7837713244897
Ralph Lauren,Pink,Sweater,266.0815419901039,240.73641326866306
Dior,Green,Gloves,348.0920799868942,276.74785331897476
Calvin Klein,Brown,Gloves,228.0972643084512,224.21040224672083
Tommy Hilfiger,Black,Skirt,303.72161358736724,298.0619634440607
Nike,Red,Bra,49.50594420127307,112.25645180818827
Versace,Black,Jewelry,187.1632750748112,209.6868581146213
Adidas,Yellow,Scarf,78.14885667054396,183.65931561359446
Zara,Green,Shorts,56.560230003333444,167.93953968707675
H&M,White,Sandals,41.107367554589935,113.07063159492041
Nike,Yellow,Sweater,51.29675773888847,132.83307458152146
Adidas,Red,Shorts,141.45570388361506,175.78015522019373
Adidas,Black,Jeans,90.38004324221663,138.89533584667163
Reebok,Orange,Slippers,358.5925795732691,426.85732657474654
Puma,Brown,Dress,82.54610781063039,196.8024861554086
Puma,Orange,Jeans,232.1567179785219,239.44299296048285
Ralph Lauren,Orange,Shoes,204.76426086533021,212.36843239477562
Chanel,Yellow,Shoes,190.47095435882284,218.9350832386716
Levis,Blue,Jacket,191.08289228047198,200.8962476361
Under Armour,Black,Scarf,50.77421455776113,124.61871899385682
Armani,Green,Slippers,463.2419410882743,549.8591497591091
Levis,Purple,Scarf,171.3311032996914,202.41620477635382
Ralph Lauren,Brown,Hat,138.81308733379757,199.26378194618536
Zara,Pink,Sandals,86.79982153735799,116.9991653131454
Dior,Purple,Bra,379.89824536360334,414.8718810399783
Adidas,Red,Underwear,46.10998826495191,79.64554316520511
Versace,Orange,Gloves,271.64816034546726,220.37358208018244
Burberry,White,Sweater,395.2499209825211,279.64081819182354
Puma,Purple,Dress,97.62175142489394,144.68181942049895
Versace,Yellow,Sandals,192.6791883909297,206.67959242280054
Burberry,Blue,Jacket,371.22621978205416,442.77969784776917
Dior,Brown,Hoodie,545.2485355955434,540.7426197426468
Chanel,Green,T-Shirt,465.0324674601261,375.28656472161595
Prada,Black,Hat,287.0480845453857,312.7793491721151
Armani,Black,Boots,629.451364406787,646.9680694060394
Lacoste,Purple,Shoes,353.14684336762764,356.21474835687036
H&M,Pink,Boots,39.47457239317532,67.03742948762581
H&M,Yellow,Underwear,16.83432192068691,153.655597166699
Versace,White,Skirt,480.9976597055112,373.682724275437
Ralph Lauren,Brown,Boots,443.8019449110269,527.579503330936
Reebok,Brown,Jewelry,87.83848922310537,152.24282866363018
Dior,Purple,Underwear,194.03119675547143,204.85495013505474
Reebok,Brown,Shoes,285.2730163043132,318.6392387445516
Chanel,Pink,Socks,201.2452407079185,232.5430185974633
Zara,Purple,Jacket,34.236039639985435,111.91546161010959
Nike,Green,Jewelry,43.82935866132307,63.02902034352725
Burberry,Brown,T-Shirt,198.37669603912727,207.23560934090543
Under Armour,Orange,Polo Shirt,66.40323841140955,173.46299165133848
Prada,Red,Sweater,293.21947267867193,236.10597991706544
Calvin Klein,Blue,Hat,141.45431289279867,178.08178179048514
Ralph Lauren,Red,Skirt,214.17987133744964,223.19337513198928
Chanel,Black,Jacket,413.05116089988564,471.5140954987365
Dior,Yellow,Sandals,591.478469107702,653.0849210751913
Ralph Lauren,White,Underwear,176.70585886399,208.34456813070616
Gucci,Pink,Sweater,172.0251961039478,201.53698518397962
Ralph Lauren,Yellow,Socks,142.05506908117096,187.51992562090174
Prada,Blue,Sandals,288.27459123123185,258.41475973953095
Lacoste,Purple,Shoes,373.290466732563,200.67740636646906
Zara,Black,Underwear,28.54109420674989,51.35698639984895
Reebok,White,Scarf,179.88296682150855,202.16808419187345
Ralph Lauren,Green,Sweater,281.08780021283394,258.9208690365431
Burberry,Yellow,Dress,309.73306619263406,222.39714251744542
Tommy Hilfiger,Red,Underwear,132.40045131525235,164.98560782191075
Zara,Pink,Bra,20.47432314282852,165.8763773139833
Versace,Purple,T-Shirt,421.3546181867738,376.9674918816279
Versace,Purple,Sandals,386.418074114727,273.2258986136417
Burberry,Orange,Slippers,793.7560810960543,808.8246122556021
Nike,Red,T-Shirt,38.257655427621096,99.33318000577435
Chanel,Blue,Bra,179.38776437772253,211.28117578296295
Gucci,Black,Dress,316.78818690924203,276.68478605726597
Levis,White,Jewelry,83.67210087313181,183.1172981626343
H&M,Orange,Bra,14.302868213565324,175.14563148317956
Adidas,Red,Gloves,126.24382051391419,191.92046832040447
Versace,Blue,Jacket,331.05239984819684,315.4527891129946
Armani,Pink,Hat,356.5674502238421,291.6365285255629
Under Armour,Yellow,Underwear,52.22323281074837,123.0167357781197
Prada,Pink,Bra,160.2013260035069,199.4994599043018
Levis,Blue,Polo Shirt,220.44544274118155,214.05135206406283
Zara,Purple,Dress,81.99479382216742,147.39046888158657
Puma,Red,Gloves,91.59193015540535,199.0040862070036
Nike,Yellow,Gloves,33.75548778063133,192.54671292891624
Burberry,Orange,Boots,439.0835917169311,286.38946660803106
Lacoste,Black,Dress,266.29335578593,298.0887945312551
Calvin Klein,Red,Gloves,263.3337650915744,219.72529728329883
Adidas,White,Hoodie,130.55617034341665,198.56061652725558
Ralph Lauren,White,Dress,135.12427927312498,182.0643633065296
Under Armour,Blue,Hat,56.132049547520126,106.03930513997017
Levis,Green,Socks,131.252717092951,191.0748029039268
Tommy Hilfiger,Yellow,Shorts,144.98455081494296,196.44380930752038
Burberry,Green,Jeans,270.0450631076311,212.13755820242622
Prada,Green,Shoes,361.08874530805497,248.68344204593436
Levis,Red,T-Shirt,218.82197795379557,259.15166417747724
Zara,Pink,Hoodie,68.37098730065563,101.70643165539784
Prada,Pink,Underwear,215.58551396503913,247.4044181894352
Versace,Orange,Boots,532.4982320838858,372.9506391973
Adidas,Orange,Shorts,80.37024904404352,197.00471177657573
Armani,Orange,Jeans,531.1074527559729,618.8952632529885
Burberry,Black,Dress,277.7976994924913,261.34339227735074
Under Armour,White,Slippers,130.22757975441337,194.3740323198112
Levis,Purple,Sweater,163.61403140145217,196.4429849475132
Burberry,Orange,Bra,292.07823368570985,212.1711175742892
Lacoste,Brown,Slippers,324.24495102710284,371.2456987054323
Levis,Orange,Jewelry,172.00541929180753,201.79202448506246
Chanel,Pink,Hoodie,261.3076374337408,214.3755612455674
Reebok,Red,Hat,177.7420724484474,201.11087940885832
Reebok,Purple,Skirt,222.90138653594664,222.5216626266341
Gucci,Yellow,Dress,447.1429599105822,372.1841269612415
Tommy Hilfiger,Red,Hoodie,228.57824158250705,243.662270447815
Versace,White,Bra,201.53286034299578,200.61689931956897
Adidas,Orange,Shoes,143.9540056448233,198.33052490074172
Prada,Pink,T-Shirt,316.22442158992135,249.3437061971426
Dior,Brown,Jacket,343.34174183059065,403.3225863166586
Levis,White,Sandals,263.67167567755143,302.1185544703804
Burberry,Orange,Shoes,447.82072962465037,443.89608740196826
Levis,Yellow,Sweater,194.89452256574458,228.55048189759597
Versace,Green,Sweater,344.28907767793976,274.1966321038469
Levis,Red,Bra,99.80121343819538,165.3686115320738
Under Armour,Orange,Polo Shirt,60.21811974586058,199.80633154808396
Calvin Klein,White,Bra,121.6436768611686,171.79408046377196
Adidas,Orange,Shoes,202.98787875989515,210.39465411625144
Versace,Orange,Bra,203.90381869347013,205.52349951132314
Nike,White,Boots,110.94577015270457,149.8561296905285
Levis,White,Boots,309.9629909451877,300.72324272425755
Versace,Yellow,Jewelry,297.47339454802795,247.4604039100695
Nike,Orange,Bra,24.015815190445018,156.95331444362466
Burberry,Green,Dress,516.1625494468906,437.8600560445902
Adidas,Brown,Jewelry,112.61830271807564,197.0628404722012
Zara,White,Jeans,34.637001337643206,112.07847407843724
Armani,Green,Shorts,435.3349542762794,259.37423890185437
Adidas,Brown,Dress,86.31210896818241,156.37790273840403
Prada,Red,Boots,298.4367514652476,327.3766370824774
H&M,Yellow,Jeans,59.63124550345173,97.1854111599989
Chanel,Green,Gloves,240.78797240983795,253.3353558494121
Tommy Hilfiger,White,Slippers,385.19251816002213,220.019609639206
Zara,Yellow,Sweater,63.972457137438845,161.1513302819081
H&M,Orange,Skirt,23.93860318349939,150.50934372022624
Under Armour,White,Polo Shirt,76.47383278557513,111.73706871959357
Reebok,Red,Dress,120.04638581489587,171.9625016211182
Under Armour,Orange,Hoodie,84.40176362672854,134.95966945869858
Levis,Green,Bra,100.40196157617942,132.110814490632
Reebok,Purple,Bra,71.0132879090399,121.67352468581932
H&M,Orange,Shoes,61.43966342119772,173.63762649645525
Tommy Hilfiger,Green,Sandals,294.10755460046914,242.35112625622776
Adidas,Yellow,Sandals,170.37826591668602,202.25350595849233
H&M,Green,Bra,14.24738110000064,165.18335711234505
Zara,Green,Hoodie,29.822031300039114,132.25078887668087
Ralph Lauren,Pink,Dress,263.21329387387806,220.50832566597614
Prada,Black,Hat,176.50490531918518,209.3284064966027
Levis,Red,Sweater,135.0426991594502,188.51035910885102
Levis,Black,Shorts,276.9493362924346,299.59045422587366
Dior,Black,Skirt,426.1667414477405,412.48278551930343
Puma,White,Jewelry,95.30774302767242,126.14795503043814
Burberry,Orange,Shorts,594.2405667603173,523.8893136758207
Reebok,Yellow,Sweater,171.39242737070853,201.2172674129382
Versace,Green,Hoodie,257.962806149948,301.6817460357533
Prada,White,Hat,192.93460703287656,206.46375277827727
Levis,Green,Socks,130.3035293284224,162.58235025821182
Armani,Pink,Gloves,330.3982624767948,375.0608988654972
H&M,Yellow,Jewelry,16.855081955946023,165.17645799285103
Dior,Blue,Socks,266.2728514183006,244.45863900132113
Gucci,Orange,Hoodie,283.038321181277,201.55556699098545
Adidas,Blue,Scarf,79.98086066331572,157.8054602319895
Versace,Green,Hoodie,170.4589890255489,203.81430189501475
Levis,Red,Shoes,286.88714265977757,329.50961829676464
Zara,Green,Gloves,37.87876300442525,198.05600557310893
Adidas,Yellow,Jacket,56.951053574833175,173.28433093953038
Puma,Purple,Slippers,260.31669436593984,302.0973913268192
Nike,White,Scarf,66.07427542939388,191.13682785792224
Ralph Lauren,Red,Sweater,153.52575417994586,192.40925515682403
Versace,White,Scarf,153.43143413252207,194.30716082024125
Nike,Orange,T-Shirt,31.211841950104212,59.20537580692661
Armani,White,T-Shirt,188.18672282202303,214.5552592368178
Levis,Orange,Boots,208.56647175760375,211.99003983161168
Burberry,Green,Scarf,343.0488695140774,248.94608451046014
Nike,Green,Slippers,82.11535761124624,195.3768215592013
Prada,Brown,Slippers,185.45835542842423,215.37472419715183
Chanel,Black,Skirt,264.96947801707483,206.57935524640487
Puma,Green,Jeans,144.91889790702328,189.29136850284203
Reebok,Brown,Jewelry,88.43504644735104,140.73951982444743
Prada,Orange,Polo Shirt,387.3591494109721,289.8716865319319
Calvin Klein,Blue,Gloves,206.59565999363838,238.42015212077794
Adidas,Pink,Underwear,51.0547372889753,97.13385466228993
Adidas,Yellow,Gloves,133.92679479275773,190.81157479854951
H&M,White,Shoes,78.45314615535759,153.45728479851164
Armani,Green,Skirt,418.79410417892296,475.91239050253455
Armani,Red,Boots,542.2964338485667,420.5537527138336
Dior,Brown,Socks,350.76483830229984,259.7149365410394
Lacoste,Purple,Dress,254.46509763342425,201.30486376185118
Prada,Brown,Polo Shirt,213.27481451564003,233.5285424674403
Under Armour,Yellow,Jewelry,34.99795035015038,145.6645367508066
Calvin Klein,Orange,Shorts,361.6935293505408,388.79926330850054
Dior,Blue,Sandals,752.2380032504599,545.0481079163293
Adidas,Green,Shorts,99.54673405962109,161.1220758983656
Calvin Klein,Black,Scarf,121.56098961961136,168.18364495230566
Lacoste,Brown,Boots,163.15765944402543,199.55464038949268
Lacoste,Brown,Shorts,191.1278224667023,209.79043789777256
Nike,Blue,Hat,38.60531456641816,173.83067555751475
Versace,Orange,Polo Shirt,429.7609936521666,293.5808191749121
Tommy Hilfiger,Red,Underwear,142.22666439385054,182.2506864420948
Gucci,Brown,Jeans,353.4088549332405,215.60080104333397
Chanel,Blue,Hoodie,405.67097569774484,419.2946797258715
Levis,Blue,Jacket,111.23491469305873,176.86507634480768
Prada,Orange,Shorts,267.8973360382058,255.81323134633197
Levis,Orange,Slippers,184.70631168585743,205.44890991420968
Chanel,Red,Skirt,226.79332431014535,267.21774898406176
Burberry,Brown,Slippers,308.93340526912175,292.9439435687016
Under Armour,Red,Underwear,38.23967510623486,139.74741724224458
Burberry,Pink,Slippers,316.50754823440235,212.59685156104632
Adidas,Brown,Gloves,46.8645353391676,74.02918638060456
Lacoste,Yellow,Gloves,192.09864630401344,210.87661142271023
Chanel,Blue,Dress,267.1048617905734,251.50383423071344
Reebok,Green,Sweater,156.32084546178757,191.34436905436525
Tommy Hilfiger,Red,Shorts,270.6638852575185,324.59192144977294
Armani,Pink,Jewelry,164.7750219972838,198.85798065977392
Tommy Hilfiger,White,Sandals,279.6202891990483,315.1480297941237
Nike,Brown,Shoes,197.6914473419387,226.0830737088751
Under Armour,Purple,T-Shirt,107.34463645707638,198.0045621497182
Versace,Pink,Scarf,199.50127299476895,232.35782806944005
Dior,Pink,Jeans,257.8806749531392,226.7851383215896
Levis,Orange,Hat,187.78772117730085,206.9802090140394
Levis,Red,Gloves,152.98644059934637,195.56301141579647
Under Armour,Red,Dress,162.3161756453153,198.75110628498948
Reebok,Yellow,T-Shirt,198.5816062235175,201.51697915282935
Ralph Lauren,Black,Shorts,194.1081827938956,203.3699365314566
Puma,Pink,Jewelry,158.40592785476235,192.3782328299732
Reebok,Yellow,Jacket,85.1449467600433,157.67418493359207
Calvin Klein,Green,Sweater,137.076423464794,194.0729694800658
Under Armour,White,Dress,126.65830609265309,189.6712371826122
Dior,Black,Jacket,371.6574112505027,423.68267030430997
Puma,Blue,Underwear,94.61231044555257,198.81435975184286
Armani,Yellow,Underwear,215.20505095744085,218.60315077827002
H&M,Yellow,T-Shirt,21.398844748655655,191.9616069770025
Puma,White,Jewelry,107.12979031384913,175.46903355748913
Ralph Lauren,Red,Sandals,308.91676040901973,357.3369740952661
Armani,Orange,Jeans,443.2908738769517,504.0361982618981
Prada,Orange,Shorts,396.85783974120125,265.61006298383757
Armani,Purple,Hat,265.9272642612624,218.15010390605124
Gucci,Yellow,Socks,208.96716742860124,228.80312653646467
Nike,Orange,Jeans,86.53167956744691,114.98283440274368
Nike,Purple,Shorts,85.36520657416631,137.52349352737312
Dior,Blue,Scarf,183.15538631411215,202.87666351610255
Lacoste,White,Sandals,413.9617684642001,426.8995069881232
Calvin Klein,Green,Jacket,358.0234898059243,367.5062535867812
Nike,White,Polo Shirt,38.246918194845584,102.96963097625864
Gucci,Black,Boots,358.76558722955554,383.1071447658441
Ralph Lauren,Yellow,Underwear,157.91040896690816,197.05776132821256
Ralph Lauren,Brown,Jacket,255.82441163670796,209.43790326018907
H&M,Orange,Polo Shirt,22.191456126383827,42.4746114633093
Levis,Blue,Socks,158.26698449431981,190.20864659146153
Zara,Blue,Sandals,68.89332107689195,173.72562717851466
Versace,Brown,Shorts,191.1478608990364,228.79222157112076
Reebok,Purple,Jacket,137.75899724078738,176.94431775464224
Lacoste,Yellow,Skirt,330.19634471023346,304.6628051150087
Ralph Lauren,Green,Shorts,180.0739829185631,210.79134032249706
Nike,Green,Bra,37.5560713965782,174.7762541166552
Reebok,Purple,Sandals,121.0018468657779,182.92753193272586
Armani,Yellow,Underwear,218.53887774926784,252.95939029722948
Calvin Klein,Orange,Shoes,335.6181349732689,268.14276411378773
Dior,Red,Scarf,307.9423751541155,204.01868807319357
Dior,Purple,Scarf,227.62042866217757,221.31247376205226
Dior,Green,Dress,341.5478463977041,240.96829502426212
Puma,Yellow,Underwear,58.83607745739028,132.0234495085438
Puma,Pink,Shoes,91.12119674991335,129.0657804579313
Reebok,White,Scarf,104.00458356661164,181.8185896780367
Versace,Blue,Gloves,242.99221738304846,205.07281580830568
Nike,Purple,Socks,43.875267412189196,127.81576086700929
Burberry,Red,Jeans,544.883325041181,497.02596653450166
Puma,Purple,Shoes,98.41078856510458,195.3879743953669
Burberry,Brown,Shorts,202.06782593860612,213.64820510001132
Puma,Blue,Scarf,65.75480633812077,137.8745438186701
Under Armour,Purple,Socks,70.62556024422366,178.9216795633925
Armani,Yellow,Sandals,203.58338044059923,202.40828980399462
Calvin Klein,Purple,Jewelry,117.86871800315262,141.73525183375264
Under Armour,White,Jacket,101.70707883616527,160.5390309211237
Ralph Lauren,Red,Shorts,177.74404192764564,208.15752697465715
Ralph Lauren,Blue,Gloves,90.093782000946,133.2010738744118
Reebok,Red,Shorts,242.28755287309087,272.3074791686037
Lacoste,Orange,Jacket,129.8458587152472,185.5544143322043
Nike,Orange,Shoes,84.95362590234296,117.20500706567515
Burberry,Purple,Jewelry,355.8207208236737,395.17965509981616
Puma,Red,Shorts,168.1102062239477,200.21736973445545
Burberry,Green,Hoodie,282.47064774224395,315.1610632854224
Versace,White,Shorts,205.36247481415285,244.8823414419705
Lacoste,Orange,T-Shirt,266.99453267040093,235.92708154118986
Nike,Orange,Sweater,88.91666660975676,187.0184097373757
Adidas,White,Socks,73.64724653671976,91.98244046061262
Prada,Pink,T-Shirt,410.571555394622,299.0493016964079
Gucci,Black,Underwear,188.79071205388414,204.79862524488237
Tommy Hilfiger,Red,Polo Shirt,235.3004145319665,224.77516757303016
Reebok,Orange,Shoes,225.2004373319354,234.60948414915697
Calvin Klein,Green,Sandals,313.1669739126927,318.06966932161174
Armani,Blue,Socks,259.9805502832656,288.72889711761303
